$GNRMC,123453.00,A,3953.73528,N,11630.29023,E,0.000,,261218,,,A,V*10
$GNRMC,123454.00,A,3953.73528,N,11630.29022,E,0.000,,261218,,,A,V*16
$GNRMC,123455.00,A,3953.73528,N,11630.29022,E,0.000,,261218,,,A,V*17
$GNRMC,123456.00,A,3953.73527,N,11630.29022,E,0.000,,261218,,,A,V*1B
$GNRMC,123457.00,A,3953.73527,N,11630.29022,E,0.000,,261218,,,A,V*1A
$GNRMC,123458.00,A,3953.73527,N,11630.29022,E,0.000,,261218,,,A,V*15
$GNRMC,123459.00,A,3953.73527,N,11630.29021,E,0.000,,261218,,,A,V*17
$GNRMC,123500.00,A,3953.73527,N,11630.29021,E,0.000,,261218,,,A,V*1A
$GNRMC,123501.00,A,3953.73526,N,11630.29021,E,0.000,,261218,,,A,V*1A
$GNRMC,123502.00,A,3953.73526,N,11630.29021,E,0.000,,261218,,,A,V*19
$GNRMC,123503.00,A,3953.73526,N,11630.29021,E,0.000,,261218,,,A,V*18
$GNRMC,123504.00,A,3953.73526,N,11630.29021,E,0.000,,261218,,,A,V*1F
$GNRMC,123505.00,A,3953.73526,N,11630.29020,E,0.000,,261218,,,A,V*1F
$GNRMC,123506.00,A,3953.73525,N,11630.29020,E,0.000,,261218,,,A,V*1F
$GNRMC,123507.00,A,3953.73525,N,11630.29020,E,0.000,,261218,,,A,V*1E
$GNRMC,123508.00,A,3953.73525,N,11630.29020,E,0.000,,261218,,,A,V*11
$GNRMC,123509.00,A,3953.73525,N,11630.29020,E,0.000,,261218,,,A,V*10
$GNRMC,123510.00,A,3953.73525,N,11630.29020,E,0.000,,261218,,,A,V*18
$GNRMC,123511.00,A,3953.73525,N,11630.29020,E,0.000,,261218,,,A,V*19
$GNRMC,123512.00,A,3953.73524,N,11630.29019,E,0.000,,261218,,,A,V*11
$GNRMC,123513.00,A,3953.73524,N,11630.29019,E,0.000,,261218,,,A,V*10
$GNRMC,123514.00,A,3953.73524,N,11630.29019,E,0.000,,261218,,,A,V*17
$GNRMC,123515.00,A,3953.73524,N,11630.29019,E,0.000,,261218,,,A,V*16
$GNRMC,123516.00,A,3953.73523,N,11630.29020,E,0.000,,261218,,,A,V*18
$GNRMC,123517.00,A,3953.73523,N,11630.29020,E,0.000,,261218,,,A,V*19
$GNRMC,123518.00,A,3953.73522,N,11630.29020,E,0.000,,261218,,,A,V*17
$GNRMC,123519.00,A,3953.73522,N,11630.29020,E,0.000,,261218,,,A,V*16
$GNRMC,123520.00,A,3953.73522,N,11630.29020,E,0.000,,261218,,,A,V*1C
$GNRMC,123521.00,A,3953.73521,N,11630.29020,E,0.000,,261218,,,A,V*1E
$GNRMC,123522.00,A,3953.73521,N,11630.29020,E,0.000,,261218,,,A,V*1D
$GNRMC,123523.00,A,3953.73520,N,11630.29020,E,0.000,,261218,,,A,V*1D
$GNRMC,123524.00,A,3953.73520,N,11630.29021,E,0.000,,261218,,,A,V*1B
$GNRMC,123525.00,A,3953.73519,N,11630.29021,E,0.000,,261218,,,A,V*10
$GNRMC,123526.00,A,3953.73519,N,11630.29021,E,0.000,,261218,,,A,V*13
$GNRMC,123527.00,A,3953.73519,N,11630.29021,E,0.000,,261218,,,A,V*12
$GNRMC,123528.00,A,3953.73519,N,11630.29021,E,0.000,,261218,,,A,V*1D
$GNRMC,123529.00,A,3953.73519,N,11630.29021,E,0.000,,261218,,,A,V*1C
$GNRMC,123530.00,A,3953.73519,N,11630.29021,E,0.000,,261218,,,A,V*14
$GNRMC,123531.00,A,3953.73518,N,11630.29021,E,0.000,,261218,,,A,V*14
$GNRMC,123532.00,A,3953.73518,N,11630.29021,E,0.000,,261218,,,A,V*17
$GNRMC,123533.00,A,3953.73518,N,11630.29021,E,0.000,,261218,,,A,V*16
$GNRMC,123534.00,A,3953.73518,N,11630.29021,E,0.000,,261218,,,A,V*11
$GNRMC,123535.00,A,3953.73518,N,11630.29021,E,0.000,,261218,,,A,V*10
$GNRMC,123536.00,A,3953.73518,N,11630.29021,E,0.000,,261218,,,A,V*13
$GNRMC,123537.00,A,3953.73518,N,11630.29021,E,0.000,,261218,,,A,V*12
$GNRMC,123538.00,A,3953.73517,N,11630.29021,E,0.000,,261218,,,A,V*12
$GNRMC,123539.00,A,3953.73517,N,11630.29021,E,0.000,,261218,,,A,V*13
$GNRMC,123540.00,A,3953.73516,N,11630.29021,E,0.000,,261218,,,A,V*1C
$GNRMC,123541.00,A,3953.73516,N,11630.29021,E,0.000,,261218,,,A,V*1D
$GNRMC,123542.00,A,3953.73515,N,11630.29021,E,0.000,,261218,,,A,V*1D
$GNRMC,123543.00,A,3953.73515,N,11630.29022,E,0.000,,261218,,,A,V*1F
$GNRMC,123544.00,A,3953.73515,N,11630.29022,E,0.000,,261218,,,A,V*18
$GNRMC,123545.00,A,3953.73516,N,11630.29022,E,0.000,,261218,,,A,V*1A
